# colsample_bytree, min_child_weight, subsample, alpha, max_depth, gamma, target
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
5.249271628971989845e-01,1.049652541266979489e+00,5.881465462831476643e-01,7.240499777489185496e-01,1.901342406245998262e+01,2.604918307841437297e+00,7.778956051999998955e-01
